id,door buster,in stock,is online,launch date,has image,status code,status
12031,0,1,0,10/23/2015,0,1,Not Started
12032,1,0,0,10/24/2015,0,2,In Porgress
12033,0,0,0,11/7/2015,0,3,Active
12034,0,1,0,11/4/2015,0,1,Not Started
12035,0,1,1,12/26/2015,1,3,Active
12036,1,0,1,10/7/2015,0,1,Not Started
12037,1,0,0,11/5/2015,1,2,In Porgress
12038,1,0,1,11/19/2015,1,1,Not Started
12039,1,1,0,11/9/2015,0,1,Not Started
12040,0,0,1,10/13/2015,1,3,Active
12041,0,0,1,12/5/2015,1,1,Not Started
12042,0,1,0,12/9/2015,0,3,Active
12043,0,1,0,12/6/2015,1,2,In Porgress
12044,1,0,1,10/24/2015,1,3,Active
12045,0,0,1,10/25/2015,0,3,Active
12046,1,1,1,12/26/2015,0,2,In Porgress
12047,0,0,1,10/27/2015,0,2,In Porgress
12048,1,0,0,10/3/2015,1,3,Active
12049,0,1,1,10/10/2015,1,3,Active
12050,1,1,0,12/16/2015,0,3,Active
12051,1,1,0,10/23/2015,1,1,Not Started
12052,1,1,0,12/28/2015,0,2,In Porgress
12053,0,0,1,10/14/2015,1,3,Active
12054,0,0,1,10/1/2015,1,1,Not Started
12055,0,0,0,10/29/2015,0,1,Not Started
12056,0,0,1,12/2/2015,1,3,Active
12057,0,1,1,12/2/2015,1,1,Not Started
12058,1,0,0,10/26/2015,0,2,In Porgress
12059,1,0,1,11/6/2015,0,2,In Porgress
12060,1,0,1,12/1/2015,0,3,Active
12061,0,1,0,10/18/2015,1,3,Active
12062,0,1,1,10/15/2015,1,2,In Porgress
12063,0,1,0,12/29/2015,1,3,Active
12064,1,0,1,10/30/2015,1,3,Active
12065,0,0,1,11/14/2015,0,1,Not Started
12066,1,1,0,12/21/2015,0,1,Not Started
12067,0,1,0,11/10/2015,1,2,In Porgress
12068,1,1,0,11/21/2015,0,3,Active
12069,1,0,0,11/18/2015,0,1,Not Started
12070,1,1,0,12/13/2015,1,1,Not Started
12071,0,1,1,12/17/2015,1,1,Not Started
12072,1,0,1,11/18/2015,0,3,Active
12073,0,1,1,10/19/2015,0,3,Active
12074,1,1,1,11/1/2015,0,3,Active
12075,1,0,1,10/19/2015,0,3,Active
12076,0,1,0,11/27/2015,0,3,Active
12077,0,1,1,12/22/2015,0,2,In Porgress
12078,1,0,1,12/10/2015,1,3,Active
12079,0,0,0,10/26/2015,0,3,Active
12080,0,1,1,12/26/2015,1,2,In Porgress
12081,1,1,0,12/18/2015,0,3,Active
12082,0,1,1,10/23/2015,1,1,Not Started
12083,1,0,0,12/30/2015,0,1,Not Started
12084,1,1,1,11/6/2015,1,3,Active
12085,0,0,1,12/12/2015,1,1,Not Started
12086,0,1,1,11/24/2015,0,3,Active
12087,1,1,0,12/23/2015,0,3,Active
12088,1,1,1,12/26/2015,1,2,In Porgress
12089,1,1,0,12/7/2015,0,2,In Porgress
12090,1,1,0,12/14/2015,1,1,Not Started
12091,1,0,1,12/21/2015,0,2,In Porgress
12092,1,1,1,11/13/2015,0,2,In Porgress
12093,1,0,1,11/22/2015,1,3,Active
12094,1,0,1,12/9/2015,1,3,Active
12095,1,0,1,12/20/2015,0,1,Not Started
12096,0,0,0,12/12/2015,1,3,Active
12097,0,0,1,12/22/2015,0,2,In Porgress
12098,0,0,1,12/21/2015,0,2,In Porgress
12099,1,0,0,12/11/2015,0,1,Not Started
12100,0,0,1,11/2/2015,1,2,In Porgress
12101,1,1,0,10/12/2015,1,1,Not Started
12102,0,0,0,12/23/2015,0,3,Active
12103,0,1,1,10/24/2015,1,3,Active
12104,0,1,1,12/23/2015,1,3,Active
12105,0,1,1,10/2/2015,0,1,Not Started
12106,1,0,0,10/19/2015,1,1,Not Started
12107,1,1,0,10/16/2015,1,3,Active
12108,0,1,1,10/10/2015,0,3,Active
12109,0,0,1,11/13/2015,0,3,Active
12110,1,1,1,12/24/2015,1,1,Not Started
12111,1,1,0,10/23/2015,1,2,In Porgress
12112,0,0,0,11/8/2015,0,1,Not Started
12113,1,1,0,12/12/2015,0,2,In Porgress
12114,0,0,0,12/26/2015,1,1,Not Started
12115,0,0,0,12/8/2015,1,1,Not Started
12116,1,0,1,11/19/2015,1,3,Active
12117,0,0,1,12/2/2015,1,2,In Porgress
12118,0,1,1,10/14/2015,0,2,In Porgress
12119,0,1,1,12/3/2015,1,2,In Porgress
12120,0,0,0,12/16/2015,1,3,Active
12121,1,0,1,10/23/2015,0,3,Active
12122,1,1,1,10/27/2015,1,2,In Porgress
12123,1,1,1,12/25/2015,0,3,Active
12124,0,1,0,12/11/2015,1,3,Active
12125,1,1,1,12/3/2015,0,3,Active
12126,0,0,0,11/25/2015,1,3,Active
12127,0,0,0,12/2/2015,0,1,Not Started
12128,0,1,0,10/4/2015,1,3,Active
12129,0,0,0,10/12/2015,1,3,Active
12130,1,1,0,12/14/2015,0,2,In Porgress
12131,1,1,0,10/6/2015,1,3,Active
12132,1,1,1,10/12/2015,1,2,In Porgress
12133,1,0,1,10/8/2015,1,1,Not Started
12134,1,0,1,11/26/2015,1,2,In Porgress
12135,0,0,1,12/10/2015,0,2,In Porgress
12136,0,0,1,12/27/2015,0,2,In Porgress
12137,1,0,0,12/19/2015,1,2,In Porgress
12138,0,0,0,11/15/2015,0,1,Not Started
12139,0,1,0,10/6/2015,1,3,Active
12140,1,0,0,10/18/2015,0,1,Not Started
12141,0,1,0,10/3/2015,0,3,Active
12142,0,0,1,11/28/2015,0,3,Active
12143,0,0,1,12/16/2015,1,1,Not Started
12144,1,0,1,10/11/2015,0,1,Not Started
12145,1,1,1,11/14/2015,0,1,Not Started
12146,1,0,0,11/16/2015,1,1,Not Started
12147,0,0,0,11/5/2015,0,2,In Porgress
12148,0,0,1,12/14/2015,0,1,Not Started
12149,1,0,0,12/15/2015,1,2,In Porgress
12150,1,1,0,11/21/2015,1,2,In Porgress
12151,1,0,1,11/9/2015,0,3,Active
12152,1,1,1,11/5/2015,0,3,Active
12153,0,1,0,10/17/2015,1,3,Active
12154,1,1,0,10/10/2015,0,1,Not Started
12155,1,0,0,12/30/2015,0,1,Not Started
12156,1,1,0,12/25/2015,1,2,In Porgress
12157,1,0,1,12/24/2015,1,1,Not Started
12158,0,0,1,12/16/2015,1,2,In Porgress
12159,1,1,1,12/9/2015,1,2,In Porgress
12160,1,1,1,11/30/2015,0,3,Active
12161,1,0,0,11/10/2015,0,3,Active
12162,1,1,0,12/3/2015,1,3,Active
12163,1,0,0,11/6/2015,1,2,In Porgress
12164,1,1,0,10/2/2015,0,2,In Porgress
12165,0,0,0,12/7/2015,1,2,In Porgress
12166,0,0,1,12/12/2015,0,3,Active
12167,0,0,1,12/2/2015,1,2,In Porgress
12168,0,0,0,10/11/2015,1,1,Not Started
12169,0,0,1,11/6/2015,1,3,Active
12170,1,1,0,11/17/2015,1,2,In Porgress
12171,0,0,0,10/20/2015,1,1,Not Started
12172,0,1,1,10/7/2015,1,1,Not Started
12173,1,1,0,11/10/2015,1,1,Not Started
12174,0,0,1,12/26/2015,0,3,Active
12175,0,0,0,10/5/2015,0,3,Active
12176,0,1,0,11/22/2015,0,2,In Porgress
12177,0,1,0,11/22/2015,1,2,In Porgress
12178,1,1,0,12/11/2015,1,2,In Porgress
12179,1,1,0,11/6/2015,1,2,In Porgress
12180,0,1,1,10/4/2015,1,1,Not Started
12181,1,0,0,10/21/2015,0,3,Active
12182,1,1,0,12/19/2015,1,3,Active
12183,0,1,1,11/6/2015,1,3,Active
12184,0,1,1,11/7/2015,0,2,In Porgress
12185,1,1,0,12/4/2015,0,2,In Porgress
12186,1,0,0,10/11/2015,1,1,Not Started
12187,1,1,1,10/5/2015,1,2,In Porgress
12188,0,1,0,12/10/2015,0,1,Not Started
12189,0,0,0,10/11/2015,1,2,In Porgress
12190,1,1,0,10/1/2015,1,3,Active
12191,1,0,1,10/4/2015,0,3,Active
12192,0,1,1,10/1/2015,1,2,In Porgress
12193,1,0,1,12/28/2015,0,3,Active
12194,0,1,0,10/27/2015,0,3,Active
12195,1,1,0,11/18/2015,0,3,Active
12196,0,0,0,10/19/2015,0,1,Not Started
12197,1,0,1,10/19/2015,0,3,Active
12198,1,1,0,11/18/2015,1,2,In Porgress
12199,0,1,0,10/26/2015,1,1,Not Started
12200,0,1,1,11/12/2015,1,3,Active
12201,1,0,1,11/26/2015,1,1,Not Started
12202,1,1,1,10/9/2015,1,3,Active
12203,1,0,0,10/6/2015,0,1,Not Started
12204,0,1,1,12/3/2015,1,2,In Porgress
12205,1,1,1,12/8/2015,0,2,In Porgress
12206,0,1,1,12/11/2015,0,1,Not Started
12207,0,0,1,11/5/2015,0,2,In Porgress
12208,0,1,1,10/12/2015,0,2,In Porgress
12209,0,1,1,11/1/2015,0,2,In Porgress
12210,1,0,1,12/2/2015,0,3,Active
12211,1,0,0,12/20/2015,0,3,Active
12212,1,0,0,10/15/2015,1,2,In Porgress
12213,0,1,1,11/20/2015,0,3,Active
12214,0,0,0,10/20/2015,0,2,In Porgress
12215,1,1,0,12/29/2015,0,3,Active
12216,0,1,0,12/25/2015,0,2,In Porgress
12217,1,1,1,11/25/2015,0,2,In Porgress
12218,1,0,0,10/28/2015,0,1,Not Started
12219,0,1,1,10/27/2015,0,1,Not Started
12220,1,1,0,11/16/2015,1,2,In Porgress
12221,1,0,0,12/25/2015,0,1,Not Started
12222,1,1,0,12/8/2015,0,1,Not Started
12223,0,0,1,12/17/2015,1,3,Active
12224,1,0,1,11/11/2015,1,1,Not Started
12225,0,1,1,12/28/2015,0,3,Active
12226,1,1,1,10/24/2015,0,3,Active
12227,1,1,1,11/7/2015,0,1,Not Started
12228,0,0,1,11/18/2015,0,3,Active
12229,1,0,1,11/15/2015,0,3,Active
12230,1,1,0,10/11/2015,1,2,In Porgress
12231,1,0,0,10/20/2015,1,2,In Porgress
12232,0,0,0,10/12/2015,0,3,Active
12233,1,0,0,12/12/2015,0,3,Active
12234,1,0,0,11/19/2015,0,3,Active
12235,0,1,1,10/6/2015,0,1,Not Started
12236,1,1,1,10/5/2015,1,1,Not Started
12237,1,0,0,11/30/2015,0,3,Active
12238,1,1,0,11/5/2015,1,2,In Porgress
12239,0,0,0,12/20/2015,0,2,In Porgress
12240,0,0,0,11/14/2015,1,1,Not Started
12241,1,1,0,11/6/2015,0,3,Active
12242,1,0,0,12/10/2015,1,1,Not Started
12243,0,1,0,10/22/2015,1,2,In Porgress
12244,0,1,0,11/4/2015,1,2,In Porgress
12245,0,1,0,11/26/2015,0,1,Not Started
12246,0,1,0,10/24/2015,0,2,In Porgress
12247,0,1,0,12/22/2015,1,3,Active
12248,0,1,0,12/26/2015,1,1,Not Started
12249,1,0,0,10/7/2015,0,2,In Porgress
12250,0,1,1,12/17/2015,0,3,Active
12251,0,0,0,11/12/2015,1,3,Active
12252,0,0,1,11/5/2015,0,3,Active
12253,0,0,1,10/15/2015,1,1,Not Started
12254,1,1,1,12/31/2015,0,3,Active
12255,0,0,0,12/14/2015,0,1,Not Started
12256,1,0,0,10/15/2015,1,2,In Porgress
12257,1,1,0,10/20/2015,0,3,Active
12258,0,1,1,11/2/2015,1,3,Active
12259,0,0,1,12/8/2015,1,2,In Porgress
12260,0,0,1,10/6/2015,1,2,In Porgress
12261,0,0,1,12/20/2015,0,2,In Porgress
12262,1,1,0,12/18/2015,0,3,Active
12263,0,1,1,10/7/2015,1,1,Not Started
12264,0,1,1,12/1/2015,0,3,Active
12265,0,1,1,12/26/2015,0,2,In Porgress
12266,1,0,0,11/8/2015,0,1,Not Started
12267,0,1,1,11/28/2015,1,1,Not Started
12268,0,0,0,10/9/2015,1,3,Active
12269,1,0,1,11/21/2015,1,2,In Porgress
12270,0,0,1,12/27/2015,1,3,Active
12271,0,0,1,10/10/2015,0,1,Not Started
12272,1,1,1,11/8/2015,1,1,Not Started
12273,0,0,0,12/27/2015,0,3,Active
12274,1,1,0,12/5/2015,0,2,In Porgress
12275,1,1,0,12/9/2015,0,2,In Porgress
12276,1,0,0,12/17/2015,0,1,Not Started
12277,1,1,0,10/3/2015,1,1,Not Started
12278,0,1,1,12/17/2015,1,1,Not Started
12279,0,0,1,10/2/2015,0,2,In Porgress
12280,1,0,1,11/18/2015,1,3,Active
12281,0,1,0,11/16/2015,0,2,In Porgress
12282,0,0,1,11/1/2015,1,3,Active
12283,1,1,0,11/4/2015,0,3,Active
12284,0,0,1,12/2/2015,0,2,In Porgress
12285,1,0,0,12/24/2015,0,2,In Porgress
12286,0,0,0,12/21/2015,1,1,Not Started
12287,0,0,0,11/1/2015,0,2,In Porgress
12288,0,0,0,10/27/2015,1,1,Not Started
12289,0,0,0,11/12/2015,0,3,Active
12290,1,1,0,10/4/2015,0,2,In Porgress
12291,1,0,1,11/3/2015,1,3,Active
12292,0,0,0,10/29/2015,0,1,Not Started
12293,0,1,1,12/6/2015,1,3,Active
12294,1,0,0,10/24/2015,1,2,In Porgress
12295,0,0,0,11/28/2015,0,3,Active
12296,1,1,1,10/1/2015,1,2,In Porgress
12297,0,0,0,12/3/2015,1,1,Not Started
12298,1,0,1,12/14/2015,0,3,Active
12299,0,1,0,12/17/2015,1,1,Not Started
12300,0,1,1,10/23/2015,0,2,In Porgress
12301,0,1,1,12/18/2015,1,3,Active
12302,0,0,0,11/18/2015,0,1,Not Started
12303,1,0,1,11/5/2015,1,3,Active
12304,1,1,1,10/15/2015,1,1,Not Started
12305,1,0,0,12/27/2015,0,2,In Porgress
12306,1,1,0,11/16/2015,1,3,Active
12307,1,0,1,10/14/2015,1,3,Active
12308,1,1,0,10/19/2015,1,2,In Porgress
12309,1,1,1,10/8/2015,1,2,In Porgress
12310,0,1,1,10/13/2015,0,1,Not Started
12311,1,1,0,10/11/2015,0,2,In Porgress
12312,1,0,0,11/30/2015,1,1,Not Started
12313,1,1,1,11/21/2015,1,1,Not Started
12314,1,1,0,10/15/2015,1,2,In Porgress
12315,1,1,0,10/30/2015,0,3,Active
12316,0,0,0,12/20/2015,1,3,Active
12317,1,1,0,10/21/2015,0,3,Active
12318,0,0,0,11/29/2015,0,2,In Porgress
12319,1,0,1,10/26/2015,0,2,In Porgress
12320,1,0,0,10/25/2015,1,3,Active
12321,0,0,0,11/30/2015,0,3,Active
12322,0,1,1,10/16/2015,1,3,Active
12323,1,1,0,12/2/2015,0,2,In Porgress
12324,1,1,0,10/13/2015,0,3,Active
12325,1,1,0,10/10/2015,1,3,Active
12326,0,1,0,10/20/2015,0,3,Active
12327,1,1,0,11/21/2015,0,2,In Porgress
12328,1,1,1,11/1/2015,0,3,Active
12329,0,0,0,12/22/2015,1,2,In Porgress
12330,0,1,1,11/29/2015,0,3,Active
12331,0,1,0,10/12/2015,1,1,Not Started
12332,0,1,1,12/9/2015,0,1,Not Started
12333,0,1,1,12/17/2015,0,1,Not Started
12334,1,0,1,10/6/2015,1,1,Not Started
12335,0,0,1,11/5/2015,1,3,Active
12336,1,0,1,10/22/2015,0,3,Active
12337,1,0,1,12/2/2015,1,2,In Porgress
12338,0,1,0,12/9/2015,0,1,Not Started
12339,1,0,1,10/31/2015,1,3,Active
12340,1,1,1,12/30/2015,0,1,Not Started
12341,0,1,1,12/21/2015,0,3,Active
12342,0,0,0,10/28/2015,0,2,In Porgress
12343,1,0,1,10/23/2015,0,1,Not Started
12344,1,1,1,12/17/2015,0,2,In Porgress
12345,0,1,0,12/21/2015,1,3,Active
12346,1,1,0,11/2/2015,0,3,Active
12347,1,0,0,12/27/2015,1,3,Active
12348,0,0,0,11/27/2015,1,2,In Porgress
12349,0,1,1,10/25/2015,0,2,In Porgress
12350,0,1,0,12/3/2015,1,3,Active
12351,0,0,1,11/10/2015,1,3,Active
12352,0,1,0,10/11/2015,1,2,In Porgress
12353,0,0,0,10/1/2015,1,2,In Porgress
12354,0,1,0,11/3/2015,0,3,Active
12355,1,0,1,12/2/2015,1,2,In Porgress
12356,1,0,0,12/17/2015,1,2,In Porgress
12357,0,0,0,12/21/2015,0,2,In Porgress
12358,0,0,0,10/3/2015,0,2,In Porgress
12359,1,1,0,10/19/2015,0,2,In Porgress
12360,0,0,1,11/13/2015,0,1,Not Started
12361,0,0,0,12/27/2015,1,1,Not Started
12362,1,1,1,11/15/2015,1,3,Active
12363,1,0,0,10/14/2015,1,3,Active
12364,0,0,0,10/3/2015,0,1,Not Started
12365,0,1,1,11/24/2015,1,2,In Porgress
12366,1,0,1,12/17/2015,1,1,Not Started
12367,1,1,0,11/12/2015,1,3,Active
12368,0,1,1,12/24/2015,1,1,Not Started
12369,1,1,0,11/25/2015,0,3,Active
12370,1,0,0,12/18/2015,0,2,In Porgress
12371,1,1,1,11/30/2015,1,2,In Porgress
12372,0,0,1,10/11/2015,1,1,Not Started
12373,0,1,1,10/6/2015,0,1,Not Started
12374,1,0,1,12/27/2015,0,1,Not Started
12375,1,1,0,12/25/2015,1,3,Active
12376,1,1,0,10/18/2015,1,2,In Porgress
12377,1,0,0,10/13/2015,1,3,Active
12378,1,0,1,12/1/2015,0,1,Not Started
12379,1,0,0,11/12/2015,0,2,In Porgress
12380,1,0,0,12/7/2015,0,2,In Porgress
12381,0,1,0,12/2/2015,0,3,Active
12382,1,0,0,11/26/2015,0,2,In Porgress
12383,0,1,1,12/10/2015,1,1,Not Started
12384,0,1,1,12/20/2015,0,1,Not Started
12385,1,1,0,10/19/2015,1,1,Not Started
12386,0,0,0,12/7/2015,1,3,Active
12387,1,1,0,11/7/2015,1,3,Active
12388,0,1,1,12/1/2015,0,2,In Porgress
12389,0,1,0,11/1/2015,1,3,Active
12390,0,0,1,12/25/2015,1,2,In Porgress
12391,0,0,1,10/25/2015,0,1,Not Started
12392,1,0,0,10/27/2015,1,1,Not Started
12393,1,0,0,10/1/2015,1,3,Active
12394,0,1,0,11/14/2015,0,1,Not Started
12395,1,0,0,12/5/2015,1,1,Not Started
12396,0,0,0,12/16/2015,1,1,Not Started
12397,0,0,1,12/18/2015,1,1,Not Started
12398,0,1,0,12/7/2015,0,1,Not Started
12399,0,1,0,11/12/2015,1,3,Active
12400,0,1,1,10/4/2015,1,2,In Porgress
12401,0,1,0,11/29/2015,1,2,In Porgress
12402,1,0,0,11/20/2015,1,2,In Porgress
12403,0,1,0,11/20/2015,0,1,Not Started
12404,1,0,0,11/12/2015,1,2,In Porgress
12405,0,1,1,12/14/2015,0,3,Active
12406,1,1,1,12/11/2015,1,2,In Porgress
12407,1,1,0,10/31/2015,1,1,Not Started
12408,1,0,0,11/1/2015,0,3,Active
12409,1,1,0,10/1/2015,1,2,In Porgress
12410,0,1,0,12/25/2015,0,2,In Porgress
12411,0,0,0,10/2/2015,1,3,Active
12412,0,0,1,12/10/2015,1,3,Active
12413,0,1,1,12/14/2015,1,1,Not Started
12414,1,0,0,12/24/2015,0,3,Active
12415,1,1,1,11/18/2015,1,3,Active
12416,0,1,0,11/20/2015,1,1,Not Started
12417,0,1,1,10/8/2015,1,2,In Porgress
12418,1,1,0,10/26/2015,0,3,Active
12419,1,1,1,10/25/2015,0,3,Active
12420,1,0,1,10/8/2015,1,1,Not Started
12421,1,0,0,10/17/2015,1,3,Active
12422,0,1,1,10/6/2015,0,1,Not Started
12423,1,1,1,12/9/2015,1,3,Active
12424,0,0,1,10/4/2015,0,3,Active
12425,1,1,0,10/30/2015,1,1,Not Started
12426,0,0,0,10/19/2015,1,2,In Porgress
12427,1,1,0,10/26/2015,1,3,Active
12428,1,0,0,12/26/2015,0,1,Not Started
12429,1,0,1,10/19/2015,1,1,Not Started
12430,0,0,0,11/21/2015,0,1,Not Started
12431,0,1,1,11/25/2015,1,2,In Porgress
12432,1,1,1,11/13/2015,0,3,Active
12433,0,0,0,10/19/2015,1,1,Not Started
12434,1,0,1,12/2/2015,0,3,Active
12435,0,1,1,12/25/2015,1,1,Not Started
12436,1,1,0,12/13/2015,1,3,Active
12437,0,0,0,11/26/2015,0,2,In Porgress
12438,1,1,0,12/6/2015,1,3,Active
12439,0,0,0,12/12/2015,0,2,In Porgress
12440,0,0,1,10/26/2015,1,1,Not Started
12441,0,1,1,11/23/2015,0,2,In Porgress
12442,1,1,1,12/5/2015,1,1,Not Started
12443,1,0,1,11/10/2015,1,3,Active
12444,0,0,0,10/18/2015,0,3,Active
12445,1,0,1,11/16/2015,1,3,Active
12446,0,1,0,11/17/2015,1,2,In Porgress
12447,0,0,1,11/1/2015,1,2,In Porgress
12448,1,0,1,12/13/2015,1,1,Not Started
12449,1,0,1,11/18/2015,0,2,In Porgress
12450,1,0,0,10/7/2015,0,3,Active
12451,1,1,0,12/30/2015,1,3,Active
12452,0,1,1,10/15/2015,1,3,Active
12453,1,0,0,12/20/2015,1,1,Not Started
12454,1,1,0,12/22/2015,1,2,In Porgress
12455,1,1,0,10/21/2015,1,2,In Porgress
12456,0,0,1,12/25/2015,0,3,Active
12457,0,0,0,11/2/2015,0,2,In Porgress
12458,1,1,1,12/7/2015,1,1,Not Started
12459,1,0,1,12/13/2015,1,3,Active
12460,0,1,0,10/28/2015,0,3,Active
12461,0,1,1,10/24/2015,0,2,In Porgress
12462,1,0,0,11/14/2015,1,3,Active
12463,1,1,0,12/20/2015,1,3,Active
12464,0,1,1,12/21/2015,0,1,Not Started
12465,1,0,1,12/21/2015,0,2,In Porgress
12466,1,1,0,11/19/2015,1,3,Active
12467,0,0,1,11/29/2015,1,2,In Porgress
12468,0,1,1,12/3/2015,1,2,In Porgress
12469,1,1,1,10/16/2015,1,1,Not Started
12470,0,0,0,12/25/2015,1,3,Active
12471,0,1,0,12/30/2015,1,3,Active
12472,0,0,1,10/11/2015,1,1,Not Started
12473,1,0,0,11/4/2015,0,2,In Porgress
12474,1,1,1,10/7/2015,0,1,Not Started
12475,1,0,1,11/16/2015,0,2,In Porgress
12476,0,1,1,12/14/2015,0,2,In Porgress
12477,0,0,0,12/1/2015,0,1,Not Started
12478,1,0,0,10/29/2015,0,3,Active
12479,0,0,0,10/26/2015,0,1,Not Started
12480,0,0,1,12/17/2015,0,1,Not Started
12481,0,0,0,12/31/2015,0,1,Not Started
12482,1,1,0,10/31/2015,1,2,In Porgress
12483,0,1,1,10/10/2015,1,2,In Porgress
12484,1,0,1,10/13/2015,1,2,In Porgress
12485,0,1,1,11/23/2015,0,3,Active
12486,1,0,1,12/17/2015,0,3,Active
12487,1,1,1,10/12/2015,1,1,Not Started
12488,1,1,0,11/4/2015,0,3,Active
12489,1,1,1,12/10/2015,1,2,In Porgress
12490,1,0,1,11/9/2015,1,2,In Porgress
12491,1,0,1,12/10/2015,1,3,Active
12492,1,1,0,12/6/2015,0,2,In Porgress
12493,0,1,1,11/19/2015,1,3,Active
12494,1,0,1,12/10/2015,1,1,Not Started
12495,1,1,0,12/6/2015,0,1,Not Started
12496,0,1,1,10/23/2015,0,3,Active
12497,1,0,0,10/29/2015,1,3,Active
12498,1,0,0,12/7/2015,1,1,Not Started
12499,0,0,0,10/25/2015,1,1,Not Started
12500,0,1,1,11/21/2015,0,3,Active
12501,1,0,1,11/27/2015,1,2,In Porgress
12502,1,0,1,11/14/2015,1,2,In Porgress
12503,1,1,1,10/12/2015,1,2,In Porgress
12504,0,0,0,11/27/2015,1,2,In Porgress
12505,1,0,0,11/21/2015,1,3,Active
12506,0,1,0,10/22/2015,1,2,In Porgress
12507,0,0,1,12/21/2015,1,1,Not Started
12508,0,0,0,12/4/2015,0,1,Not Started
12509,1,1,0,11/26/2015,0,2,In Porgress
12510,0,0,1,12/7/2015,0,1,Not Started
12511,0,0,1,11/18/2015,1,1,Not Started
12512,1,0,1,11/17/2015,0,1,Not Started
12513,1,0,0,11/4/2015,0,1,Not Started
12514,0,0,0,12/27/2015,0,2,In Porgress
12515,0,1,0,11/3/2015,1,1,Not Started
12516,1,0,0,11/26/2015,0,3,Active
12517,1,1,1,11/22/2015,0,3,Active
12518,0,1,0,11/13/2015,1,3,Active
12519,0,0,0,10/11/2015,0,2,In Porgress
12520,1,1,1,12/30/2015,1,3,Active
12521,0,0,0,12/25/2015,1,3,Active
12522,0,1,1,11/22/2015,1,3,Active
12523,1,1,0,10/30/2015,0,3,Active
12524,1,0,1,10/21/2015,0,3,Active
12525,0,1,0,10/17/2015,0,2,In Porgress
12526,0,0,1,12/5/2015,0,3,Active
12527,0,0,1,11/20/2015,0,3,Active
12528,0,1,0,12/2/2015,0,2,In Porgress
12529,0,1,1,12/28/2015,1,1,Not Started
12530,1,1,1,12/16/2015,1,3,Active
12531,0,0,0,12/6/2015,0,2,In Porgress
12532,0,0,0,11/7/2015,1,1,Not Started
12533,1,0,0,12/16/2015,1,1,Not Started
12534,0,1,1,10/18/2015,1,1,Not Started
12535,1,1,0,11/21/2015,0,3,Active
12536,1,1,1,10/2/2015,1,1,Not Started
12537,0,1,1,11/27/2015,0,1,Not Started
12538,1,1,0,10/9/2015,0,1,Not Started
12539,1,0,1,11/18/2015,0,2,In Porgress
12540,1,1,0,10/24/2015,1,1,Not Started
12541,1,1,0,11/20/2015,1,3,Active
12542,0,1,1,10/30/2015,0,3,Active
12543,1,0,1,10/24/2015,0,3,Active
12544,0,1,0,12/19/2015,0,1,Not Started
12545,0,1,0,12/14/2015,1,3,Active
12546,1,0,0,10/19/2015,1,3,Active
12547,1,1,1,10/26/2015,1,3,Active
12548,0,0,1,11/6/2015,0,2,In Porgress
12549,0,1,1,12/21/2015,0,2,In Porgress
12550,1,0,0,11/2/2015,1,2,In Porgress
12551,0,0,1,10/18/2015,1,3,Active
12552,1,0,1,12/24/2015,1,3,Active
12553,0,0,1,11/4/2015,0,1,Not Started
12554,0,1,1,10/19/2015,0,3,Active
12555,0,0,0,10/15/2015,0,2,In Porgress
12556,0,1,1,11/2/2015,1,1,Not Started
12557,1,1,0,12/14/2015,0,2,In Porgress
12558,0,1,0,11/28/2015,1,3,Active
12559,1,0,0,10/25/2015,1,3,Active
12560,0,0,1,11/19/2015,1,2,In Porgress
12561,0,1,1,12/2/2015,0,2,In Porgress
12562,0,0,1,12/30/2015,1,3,Active
12563,1,1,1,11/22/2015,1,3,Active
12564,0,0,0,12/20/2015,0,2,In Porgress
12565,1,0,0,12/3/2015,1,2,In Porgress
12566,1,0,1,12/27/2015,0,2,In Porgress
12567,0,0,0,12/14/2015,0,3,Active
12568,0,0,1,10/5/2015,0,1,Not Started
12569,1,1,1,10/12/2015,1,3,Active
12570,1,0,0,12/15/2015,1,3,Active
12571,1,0,0,11/12/2015,1,2,In Porgress
12572,0,1,1,11/30/2015,1,2,In Porgress
12573,1,1,1,10/7/2015,1,3,Active
12574,1,0,0,12/28/2015,1,1,Not Started
12575,0,0,0,12/29/2015,0,1,Not Started
12576,1,0,0,10/31/2015,1,3,Active
12577,0,1,0,11/25/2015,1,2,In Porgress
12578,0,0,0,12/3/2015,1,1,Not Started
12579,1,0,0,10/8/2015,1,1,Not Started
12580,1,1,0,11/30/2015,1,3,Active
12581,0,1,1,11/27/2015,0,3,Active
12582,0,1,0,11/5/2015,1,2,In Porgress
12583,1,1,1,11/17/2015,1,3,Active
12584,1,1,0,11/16/2015,1,2,In Porgress
12585,0,1,0,12/11/2015,1,2,In Porgress
12586,1,0,1,11/22/2015,0,1,Not Started
12587,0,0,1,11/22/2015,1,3,Active
12588,1,0,1,12/4/2015,0,3,Active
12589,1,1,0,11/7/2015,0,1,Not Started
12590,1,1,1,11/5/2015,0,1,Not Started
12591,1,0,0,12/9/2015,1,3,Active
12592,0,1,1,11/5/2015,0,2,In Porgress
12593,0,0,1,10/9/2015,1,1,Not Started
12594,0,0,1,12/24/2015,0,1,Not Started
12595,0,0,0,11/11/2015,0,1,Not Started
12596,0,0,1,12/20/2015,0,2,In Porgress
12597,0,1,0,11/6/2015,0,3,Active
12598,1,0,1,12/11/2015,0,1,Not Started
12599,0,0,0,12/3/2015,1,2,In Porgress
